person_id,gr9_fall_math,gr9_fall_sci,gr9_fall_eng,gr9_fall_hist,gr9_spring_math,gr9_spring_sci,gr9_spring_eng,gr9_spring_hist,gr10_fall_math,gr10_fall_sci,gr10_fall_eng,gr10_fall_hist,gr10_spring_math,gr10_spring_sci,gr10_spring_eng,gr10_spring_hist,gpa9,gpa10
11005,NA,4,NA,NA,4,1,4,4,1,4,4,1,1,4,4,1,3.4,2.5
11006,4,4,4,2,4,NA,4,1,4,4,1,0,4,1,1,1,3.2857142857142856,2
11008,1,0,NA,4,NA,4,2,4,4,1,4,4,1,4,4,1,2.5,2.875
11011,4,NA,4,1,1,4,1,1,1,1,4,1,1,4,1,1,2.2857142857142856,1.75
11012,4,4,4,4,NA,0,NA,NA,4,1,0,4,NA,0,4,NA,3.2,2.1666666666666665
11013,NA,NA,4,1,1,1,1,4,0,4,4,4,1,1,0,4,2,2.25
11014,4,4,0,1,4,4,4,0,4,0,1,4,4,1,4,NA,2.625,2.5714285714285716
11018,0,0,4,1,NA,4,1,4,4,0,4,NA,1,1,1,0,2,1.5714285714285714
11019,4,4,1,4,0,4,NA,NA,NA,NA,0,4,1,4,4,1,2.8333333333333335,2.3333333333333335
11020,1,4,1,NA,4,4,NA,1,NA,NA,4,NA,NA,1,1,NA,2.5,2
11023,4,4,4,1,NA,0,4,1,4,1,4,0,1,0,1,4,2.5714285714285716,1.875
11024,NA,NA,NA,NA,0,NA,0,4,1,1,NA,NA,1,1,1,4,1.3333333333333333,1.5
11028,4,4,NA,1,1,4,4,2,1,0,4,1,4,4,1,4,2.857142857142857,2.375
11029,NA,NA,4,4,4,NA,4,1,4,1,4,4,0,4,4,4,3.4,3.125
11031,4,NA,NA,4,NA,4,4,4,NA,NA,1,1,0,NA,NA,1,4,0.75
11035,1,4,4,4,1,1,4,NA,4,4,4,1,1,4,4,4,2.7142857142857144,3.25
11038,0,0,1,1,NA,NA,4,4,4,NA,0,1,1,4,NA,2,1.6666666666666667,2
11039,4,1,4,4,4,0,1,1,4,4,NA,NA,2,4,0,4,2.375,3
11040,NA,1,1,4,4,0,4,1,0,NA,1,4,NA,1,4,4,2.142857142857143,2.3333333333333335
11042,1,4,4,1,4,4,4,2,2,4,1,1,4,4,1,1,3,2.25
11043,4,0,NA,4,4,4,4,4,4,0,4,NA,4,NA,4,4,3.4285714285714284,3.3333333333333335
11044,NA,4,0,1,0,NA,1,4,4,4,4,1,4,4,NA,NA,1.6666666666666667,3.5
11045,0,0,4,4,4,0,4,4,4,4,1,0,4,4,1,4,2.5,2.75
11046,4,NA,1,NA,1,4,NA,0,1,NA,NA,1,NA,4,NA,4,2,2.5
11047,4,1,1,4,NA,0,4,4,NA,4,4,4,4,4,1,1,2.5714285714285716,3.142857142857143
11049,1,4,4,4,4,NA,1,1,NA,4,1,4,1,1,0,0,2.7142857142857144,1.5714285714285714
11050,0,NA,1,NA,4,1,4,4,1,1,NA,NA,4,1,NA,1,2.3333333333333335,1.6
11054,NA,1,NA,NA,NA,4,NA,4,NA,4,1,4,1,0,4,1,3,2.142857142857143
11055,2,1,4,1,4,4,4,NA,NA,4,NA,1,1,4,1,NA,2.857142857142857,2.2
11058,NA,NA,1,NA,1,4,1,4,4,4,4,1,4,1,4,1,2.2,2.875
11060,4,4,4,1,NA,1,4,1,4,2,4,4,4,NA,NA,1,2.7142857142857144,3.1666666666666665
11063,4,1,0,4,1,NA,4,0,4,4,NA,NA,4,4,1,NA,2,3.4
11065,0,NA,4,1,4,4,1,2,1,4,4,NA,4,1,1,2,2.2857142857142856,2.4285714285714284
11067,1,4,4,1,4,4,4,4,1,NA,4,0,NA,1,0,4,3.25,1.6666666666666667
11068,NA,NA,4,4,4,4,NA,NA,4,1,2,1,1,NA,NA,1,4,1.6666666666666667
11069,1,4,4,NA,4,4,1,1,4,1,0,4,4,1,4,0,2.7142857142857144,2.25
11070,1,4,4,4,4,4,1,4,1,4,1,4,1,1,NA,4,3.25,2.2857142857142856
11071,1,4,NA,NA,NA,0,0,NA,NA,NA,4,1,4,1,4,4,1.25,3
11072,4,4,0,4,4,4,1,1,4,1,4,4,4,NA,1,NA,2.75,3
11073,4,4,NA,4,NA,1,4,4,1,1,0,NA,4,4,4,NA,3.5,2.3333333333333335
11076,4,4,NA,NA,0,NA,0,NA,4,4,1,1,4,4,4,NA,2,3.142857142857143
11079,2,NA,1,1,4,1,NA,4,1,4,1,NA,4,4,4,1,2.1666666666666665,2.7142857142857144
11080,NA,1,1,1,1,4,4,1,4,NA,4,NA,NA,1,1,NA,1.8571428571428572,2.5
11081,1,NA,1,NA,1,2,1,4,NA,1,1,4,NA,4,4,4,1.6666666666666667,3
11082,4,2,1,4,4,1,4,4,2,1,NA,4,4,4,4,4,3,3.2857142857142856
11083,4,1,NA,4,4,NA,4,4,NA,4,1,4,NA,1,1,1,3.5,2
11084,1,4,4,0,4,2,1,0,0,1,NA,4,4,4,NA,4,2,2.8333333333333335
11087,NA,NA,4,4,4,1,1,NA,4,NA,4,NA,4,1,NA,NA,2.8,3.25
11091,1,4,NA,4,2,NA,NA,4,1,1,0,4,4,NA,0,4,3,2
11092,0,4,1,4,4,4,1,NA,1,1,2,NA,1,NA,4,1,2.5714285714285716,1.6666666666666667
11093,4,4,0,4,4,4,NA,4,1,NA,4,4,0,1,4,NA,3.4285714285714284,2.3333333333333335
11094,1,4,NA,1,4,4,4,0,0,4,NA,NA,4,1,NA,0,2.5714285714285716,1.8
11096,1,NA,4,4,NA,NA,4,NA,1,NA,1,1,1,NA,4,0,3.25,1.3333333333333333
11099,NA,4,NA,NA,NA,4,4,1,1,NA,1,0,NA,4,4,4,3.25,2.3333333333333335
11101,NA,0,4,4,NA,4,4,1,4,4,4,NA,4,4,4,4,2.8333333333333335,4
11102,4,1,4,1,1,1,4,4,4,NA,4,4,4,1,4,1,2.5,3.142857142857143
11103,NA,4,4,0,0,1,NA,4,0,4,1,1,1,4,4,1,2.1666666666666665,2
11104,4,0,1,NA,1,4,1,4,4,NA,4,NA,1,4,4,NA,2.142857142857143,3.4
11105,4,4,1,NA,4,1,NA,1,1,4,1,1,1,4,4,4,2.5,2.5
11107,NA,NA,NA,4,4,4,4,1,1,NA,2,NA,4,1,4,2,3.4,2.3333333333333335
11108,1,1,NA,4,1,0,1,4,1,0,1,NA,4,4,4,1,1.7142857142857142,2.142857142857143
11110,1,4,4,1,NA,NA,2,1,4,NA,4,2,NA,1,4,NA,2.1666666666666665,3
11111,0,NA,NA,NA,1,4,1,1,4,4,4,2,NA,1,4,NA,1.4,3.1666666666666665
11115,NA,4,4,1,NA,4,1,1,1,4,1,4,1,4,NA,NA,2.5,2.5
11116,NA,4,1,NA,4,0,4,1,4,4,4,4,4,4,4,NA,2.3333333333333335,4
11118,1,NA,4,1,1,1,1,4,NA,NA,0,NA,1,4,4,1,1.8571428571428572,2
11119,4,4,NA,4,NA,NA,4,4,4,0,4,1,4,NA,4,NA,4,2.8333333333333335
11121,NA,4,NA,4,4,4,1,4,NA,4,4,4,4,1,4,NA,3.5,3.5
11122,1,4,4,4,4,4,4,1,4,1,4,1,4,4,0,4,3.25,2.75
11124,1,0,4,4,1,1,NA,NA,1,1,4,NA,0,4,1,4,1.8333333333333333,2.142857142857143
11125,4,4,1,4,1,4,NA,4,4,0,4,NA,4,4,1,1,3.142857142857143,2.5714285714285716
11126,1,4,NA,4,NA,4,0,NA,NA,1,1,1,4,4,4,4,2.6,2.7142857142857144
11128,1,NA,0,1,1,NA,1,4,1,1,1,0,4,4,0,1,1.3333333333333333,1.5
11129,4,1,1,NA,4,NA,NA,4,4,NA,0,4,NA,NA,4,1,2.8,2.6
11133,1,0,4,1,4,NA,4,NA,4,4,0,4,4,1,1,NA,2.3333333333333335,2.5714285714285716
11136,4,2,4,NA,0,0,4,4,1,0,NA,4,4,4,NA,4,2.5714285714285716,2.8333333333333335
11138,4,4,NA,4,1,4,4,1,1,1,1,NA,1,4,4,0,3.142857142857143,1.7142857142857142
11139,1,NA,4,1,NA,4,4,4,0,1,1,4,NA,4,0,NA,3,1.6666666666666667
11140,NA,4,NA,NA,4,NA,1,0,1,4,4,NA,4,1,4,4,2.25,3.142857142857143
11141,4,1,NA,4,1,4,4,0,1,4,0,NA,0,4,0,4,2.5714285714285716,1.8571428571428572
11143,NA,4,1,NA,4,NA,4,4,1,1,1,NA,NA,NA,4,NA,3.4,1.75
11144,4,2,1,4,4,4,0,4,4,4,1,NA,1,4,4,4,2.875,3.142857142857143
11146,NA,1,4,1,4,4,4,4,4,4,4,4,1,2,4,0,3.142857142857143,2.875
11147,4,4,4,1,2,4,NA,1,NA,4,1,1,NA,4,4,4,2.857142857142857,3
11152,1,1,4,4,NA,NA,4,4,NA,4,NA,NA,4,1,4,4,3,3.4
11154,4,1,4,4,1,1,4,4,4,NA,1,4,1,NA,NA,1,2.875,2.2
11155,1,NA,NA,1,1,0,NA,NA,4,4,4,4,4,1,4,4,0.75,3.625
11157,4,4,4,4,4,1,0,4,1,2,4,2,NA,0,0,4,3.125,1.8571428571428572
11158,NA,1,1,NA,0,1,1,4,1,4,4,NA,4,4,1,4,1.3333333333333333,3.142857142857143
11159,4,4,1,NA,4,NA,4,4,1,1,4,4,NA,1,4,1,3.5,2.2857142857142856
11160,0,4,NA,4,2,4,1,4,4,1,4,4,4,1,4,2,2.7142857142857144,3
11161,4,4,1,1,1,2,NA,4,1,4,4,NA,NA,1,NA,4,2.4285714285714284,2.8
11165,1,NA,1,NA,4,4,4,4,4,1,1,NA,4,4,4,0,3,2.5714285714285716
11166,1,1,4,4,4,4,NA,NA,0,NA,4,NA,1,1,1,NA,3,1.4
11168,4,NA,4,4,4,0,1,4,0,4,1,NA,4,4,4,4,3,3
11171,4,1,1,1,4,NA,4,4,4,0,4,NA,NA,0,NA,NA,2.7142857142857144,2
11174,4,4,4,1,NA,1,NA,1,NA,1,NA,NA,NA,4,1,4,2.5,2.5
11176,NA,1,4,1,4,4,4,4,0,1,4,4,4,4,NA,0,3.142857142857143,2.4285714285714284
11177,4,NA,0,NA,4,4,2,1,4,1,2,4,4,4,1,4,2.5,3
11178,4,4,4,4,1,4,4,0,1,4,4,4,0,4,4,1,3.125,2.75
11180,4,4,4,NA,NA,NA,1,4,4,NA,0,4,1,NA,4,1,3.4,2.3333333333333335
11181,4,4,4,0,NA,0,4,4,NA,4,4,NA,4,4,4,NA,2.857142857142857,4
11182,NA,1,1,4,4,0,1,NA,4,1,NA,4,4,4,4,4,1.8333333333333333,3.5714285714285716
11185,4,4,4,NA,0,NA,NA,1,4,4,1,1,4,0,1,1,2.6,2
11186,1,1,NA,0,4,NA,4,0,NA,NA,1,4,4,NA,1,NA,1.6666666666666667,2.5
11188,4,4,1,4,NA,1,4,1,4,4,NA,NA,NA,4,1,NA,2.7142857142857144,3.25
11189,4,1,1,NA,0,0,NA,4,4,NA,4,4,NA,NA,NA,1,1.6666666666666667,3.25
11190,4,4,4,1,NA,4,0,4,0,NA,NA,1,NA,4,1,4,3,2
11193,4,0,NA,1,NA,NA,4,1,4,4,4,NA,1,1,1,1,2,2.2857142857142856
11194,4,1,1,NA,4,0,4,4,4,4,4,1,1,4,4,1,2.5714285714285716,2.875
11195,4,4,0,1,NA,2,4,1,NA,4,4,4,4,NA,4,NA,2.2857142857142856,4
11196,1,NA,4,NA,1,4,NA,1,1,0,4,1,0,1,1,NA,2.2,1.1428571428571428
11198,1,4,1,1,4,1,1,4,1,NA,4,4,1,0,2,NA,2.125,2
11199,1,4,1,2,4,4,4,NA,NA,4,4,NA,1,NA,4,4,2.857142857142857,3.4
11200,NA,NA,4,NA,1,4,2,1,NA,2,4,4,4,1,4,1,2.4,2.857142857142857
11202,0,1,1,4,1,4,1,1,1,4,1,1,1,1,1,1,1.625,1.375
11203,4,NA,1,1,1,4,4,1,1,0,4,NA,4,1,4,4,2.2857142857142856,2.5714285714285716
11205,NA,NA,4,NA,1,4,1,1,4,NA,0,4,0,0,1,4,2.2,1.8571428571428572
11206,4,4,1,NA,1,NA,1,4,4,4,4,4,NA,1,4,4,2.5,3.5714285714285716
11208,4,4,NA,1,2,4,4,4,4,NA,4,4,4,NA,4,4,3.2857142857142856,4
11210,1,0,4,4,4,NA,4,1,4,4,4,1,4,1,4,NA,2.5714285714285716,3.142857142857143
11211,4,NA,1,4,4,4,1,1,NA,NA,4,4,4,4,4,NA,2.7142857142857144,4
11212,NA,4,NA,0,1,1,1,4,4,1,NA,1,4,4,1,4,1.8333333333333333,2.7142857142857144
11213,4,4,1,0,1,NA,1,4,4,4,NA,1,4,NA,4,1,2.142857142857143,3
11215,1,4,NA,0,4,NA,0,1,4,4,NA,4,0,4,NA,1,1.6666666666666667,2.8333333333333335
11216,0,4,4,4,NA,1,4,4,NA,4,1,4,1,4,1,0,3,2.142857142857143
11217,1,1,2,4,4,NA,1,4,0,4,4,4,1,1,0,4,2.4285714285714284,2.25
11218,4,0,NA,0,4,0,1,4,1,4,NA,1,4,4,4,4,1.8571428571428572,3.142857142857143
11220,4,4,4,4,2,1,1,4,0,4,4,4,4,4,NA,1,3,3
11221,1,4,NA,4,1,1,NA,4,4,1,4,4,NA,1,NA,4,2.5,3
11223,4,1,1,4,4,4,4,1,4,NA,4,4,1,4,1,NA,2.875,3
11226,4,1,1,0,1,NA,NA,4,4,4,4,4,2,0,NA,NA,1.8333333333333333,3
11227,4,4,NA,1,1,1,NA,1,4,4,1,1,1,4,4,1,2,2.5
11229,NA,4,NA,4,1,2,4,4,4,4,4,4,4,1,NA,1,3.1666666666666665,3.142857142857143
11231,4,4,1,1,1,4,1,4,1,1,1,4,NA,1,NA,0,2.5,1.3333333333333333
11232,NA,0,4,1,4,1,4,4,1,NA,NA,4,1,0,0,4,2.5714285714285716,1.6666666666666667
11233,4,4,NA,1,0,1,NA,4,1,NA,4,1,4,1,4,1,2.3333333333333335,2.2857142857142856
11234,4,4,4,4,NA,0,1,1,0,4,1,0,4,4,NA,1,2.5714285714285716,2
11235,0,0,2,1,4,2,4,0,1,4,1,1,1,0,NA,4,1.625,1.7142857142857142
11239,1,NA,4,2,1,1,4,NA,1,4,NA,1,4,0,4,0,2.1666666666666665,2
11241,4,NA,4,1,4,1,4,1,1,4,4,4,4,NA,2,1,2.7142857142857144,2.857142857142857
11243,2,4,4,1,4,4,2,1,NA,4,4,0,4,4,NA,4,2.75,3.3333333333333335
11244,4,4,1,4,0,NA,4,4,4,NA,4,1,4,1,4,4,3,3.142857142857143
11245,1,NA,4,4,4,1,4,0,1,4,4,1,1,0,1,NA,2.5714285714285716,1.7142857142857142
11246,4,1,1,NA,4,4,NA,1,0,4,4,4,4,NA,1,1,2.5,2.5714285714285716
11251,NA,4,NA,NA,4,NA,0,2,0,1,4,0,4,1,NA,2,2.5,1.7142857142857142
11253,NA,1,4,4,4,0,4,4,4,0,NA,NA,4,0,NA,1,3,1.8
11254,1,1,4,4,4,1,NA,1,NA,4,0,NA,0,4,4,4,2.2857142857142856,2.6666666666666665
11255,4,4,1,NA,1,4,4,NA,NA,NA,1,2,4,4,NA,1,3,2.4
11257,1,0,1,4,2,4,NA,1,4,4,NA,4,4,4,NA,NA,1.8571428571428572,4
11259,1,0,4,4,1,NA,4,1,NA,NA,0,4,4,1,4,4,2.142857142857143,2.8333333333333335
11261,NA,4,0,1,4,1,4,NA,4,1,4,NA,1,4,4,NA,2.3333333333333335,3
11262,4,1,4,4,4,4,4,4,4,NA,4,1,1,4,4,4,3.625,3.142857142857143
11263,4,1,2,4,4,1,4,1,4,4,4,4,1,4,4,2,2.625,3.375
11265,NA,0,1,NA,NA,4,1,4,NA,NA,1,4,4,1,1,0,2,1.8333333333333333
11267,4,4,4,NA,4,4,4,1,1,NA,4,4,4,4,4,NA,3.5714285714285716,3.5
11269,1,4,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,4,0,4,3,3
11270,NA,4,0,1,NA,4,NA,4,1,NA,4,4,0,4,4,1,2.6,2.5714285714285716
11271,4,4,1,1,4,NA,4,1,4,NA,4,0,4,4,NA,1,2.7142857142857144,2.8333333333333335
11273,1,4,NA,0,4,0,2,0,4,4,1,4,4,4,4,4,1.5714285714285714,3.625
11278,4,1,1,NA,NA,0,4,1,NA,4,NA,1,4,1,4,1,1.8333333333333333,2.5
11279,1,NA,0,NA,4,NA,1,NA,1,4,4,1,NA,NA,0,4,1.5,2.3333333333333335
11282,NA,NA,4,4,4,1,4,4,4,4,1,1,4,NA,NA,1,3.5,2.5
11284,4,4,4,0,NA,4,4,NA,NA,NA,1,4,1,NA,1,4,3.3333333333333335,2.2
11285,1,4,NA,4,NA,4,NA,4,0,NA,NA,NA,1,NA,0,1,3.4,0.5
11286,4,NA,NA,1,4,0,1,1,NA,4,1,NA,4,0,1,NA,1.8333333333333333,2
11287,4,4,1,1,NA,4,4,4,4,NA,4,1,1,4,NA,0,3.142857142857143,2.3333333333333335
11288,1,1,4,4,1,NA,4,1,4,4,4,4,4,4,0,NA,2.2857142857142856,3.4285714285714284
11289,4,4,NA,1,4,4,1,2,4,4,4,4,1,1,4,0,2.857142857142857,2.75
11290,NA,4,1,1,4,4,NA,4,1,1,0,NA,4,4,1,1,3,1.7142857142857142
11291,4,1,1,NA,4,4,NA,NA,NA,1,1,4,NA,NA,4,4,2.8,2.8
11292,1,0,1,4,1,4,NA,4,4,0,4,4,4,1,4,0,2.142857142857143,2.625
11293,4,0,NA,4,4,4,1,4,4,4,NA,4,4,4,NA,4,3,4
11295,4,NA,4,4,4,1,1,1,1,1,4,4,0,NA,4,NA,2.7142857142857144,2.3333333333333335
11296,0,0,NA,4,4,4,4,4,NA,0,1,4,0,4,0,NA,2.857142857142857,1.5
11297,NA,1,4,1,4,4,1,0,0,NA,4,NA,1,4,4,1,2.142857142857143,2.3333333333333335
11299,1,NA,0,NA,4,NA,NA,4,0,NA,4,2,1,4,4,0,2.25,2.142857142857143
11300,4,4,1,4,4,4,4,NA,1,NA,4,1,4,0,NA,NA,3.5714285714285716,2
11302,NA,4,0,0,0,4,4,0,0,1,4,4,NA,4,0,0,1.7142857142857142,1.8571428571428572
11304,4,NA,2,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,4,1,2.3333333333333335,1.6
11305,NA,1,2,1,1,4,4,1,4,2,4,4,4,NA,4,0,2,3.142857142857143
11306,0,4,4,1,0,NA,1,4,1,4,4,4,1,NA,NA,4,2,3
11307,4,NA,4,4,4,4,1,1,NA,2,4,4,4,4,NA,4,3.142857142857143,3.6666666666666665
11309,4,4,1,1,1,4,4,NA,4,NA,0,1,4,4,4,4,2.7142857142857144,3
11311,1,4,4,4,0,1,1,4,4,4,1,1,1,4,0,4,2.375,2.375
11313,4,4,4,4,1,4,4,4,0,4,4,4,4,1,1,1,3.625,2.375
11314,4,1,1,4,4,1,1,4,4,1,4,4,0,4,1,4,2.5,2.75
11315,1,1,4,1,1,4,0,4,1,4,4,1,0,4,NA,0,2,2
11319,1,4,NA,4,NA,1,4,NA,1,1,1,2,1,1,2,1,2.8,1.25
11320,NA,4,4,NA,4,NA,NA,0,1,4,1,0,4,1,4,4,3,2.375
11321,4,0,1,1,NA,4,4,NA,4,4,4,4,4,1,NA,4,2.3333333333333335,3.5714285714285716
11322,NA,4,1,4,0,1,0,NA,4,NA,4,0,1,4,0,NA,1.6666666666666667,2.1666666666666665
11323,4,4,4,NA,NA,1,1,4,1,NA,1,1,1,0,0,4,3,1.1428571428571428
11326,4,4,NA,NA,4,4,2,4,1,4,0,4,1,4,NA,1,3.6666666666666665,2.142857142857143
11330,0,4,NA,NA,4,4,0,4,1,4,4,4,NA,4,4,1,2.6666666666666665,3.142857142857143
11332,1,4,NA,2,4,4,4,1,4,4,NA,1,4,NA,4,NA,2.857142857142857,3.4
11333,4,1,4,1,0,4,1,4,0,1,NA,4,1,1,4,NA,2.375,1.8333333333333333
11338,4,NA,4,4,4,NA,1,1,4,4,4,NA,4,4,4,4,3,4
11340,4,NA,1,NA,0,0,4,1,4,1,4,4,NA,1,1,4,1.6666666666666667,2.7142857142857144
11344,4,4,0,4,NA,1,0,NA,4,NA,NA,4,1,4,1,NA,2.1666666666666665,2.8
11345,4,4,4,4,4,NA,1,1,4,NA,NA,4,4,NA,NA,4,3.142857142857143,4
11346,1,1,4,1,4,NA,1,4,1,1,4,4,NA,4,1,4,2.2857142857142856,2.7142857142857144
11350,4,4,4,NA,NA,NA,4,2,NA,4,1,4,1,NA,4,4,3.6,3
11351,4,1,4,4,4,4,NA,1,4,0,NA,NA,1,0,1,1,3.142857142857143,1.1666666666666667
11352,1,NA,0,2,4,4,NA,4,4,4,NA,0,1,4,0,1,2.5,2
11353,NA,1,4,4,4,0,4,NA,0,1,0,4,4,1,4,1,2.8333333333333335,1.875
11355,NA,1,4,0,1,4,4,NA,4,4,4,4,4,4,1,4,2.3333333333333335,3.625
11357,1,4,4,4,4,NA,4,1,1,1,4,1,4,4,4,4,3.142857142857143,2.875
11358,4,1,1,4,4,4,4,NA,4,1,4,4,1,4,NA,NA,3.142857142857143,3
11360,4,4,NA,NA,NA,0,4,NA,NA,NA,NA,4,NA,4,4,4,3,4
11361,1,4,NA,4,1,1,1,1,4,NA,4,0,4,1,NA,1,1.8571428571428572,2.3333333333333335
11362,4,1,0,4,4,1,4,1,4,0,NA,4,4,4,4,NA,2.375,3.3333333333333335
11364,0,NA,1,4,1,1,1,0,1,1,4,0,4,4,1,1,1.1428571428571428,2
11366,4,4,1,4,1,1,4,4,4,NA,4,4,0,NA,4,4,2.875,3.3333333333333335
11368,4,4,4,4,4,NA,1,4,4,4,1,4,4,4,4,4,3.5714285714285716,3.625
11372,4,4,4,1,4,4,4,NA,4,NA,NA,4,NA,1,NA,1,3.5714285714285716,2.5
11373,NA,NA,NA,NA,4,4,0,1,0,4,4,1,4,NA,1,1,2.25,2.142857142857143
11374,4,4,NA,1,4,NA,4,4,4,4,4,1,1,4,4,1,3.5,2.875
11375,4,4,4,NA,NA,NA,1,1,1,NA,4,4,0,1,4,4,2.8,2.5714285714285716
11377,1,NA,4,4,0,NA,1,1,4,4,4,4,4,NA,0,0,1.8333333333333333,2.857142857142857
11378,4,4,1,4,NA,4,4,NA,1,1,4,4,4,0,4,4,3.5,2.75
11379,1,4,4,NA,1,4,1,4,4,4,NA,4,4,4,1,1,2.7142857142857144,3.142857142857143
11384,1,1,4,4,1,4,4,0,4,NA,0,4,1,4,NA,1,2.375,2.3333333333333335
11391,4,1,1,4,NA,4,4,1,4,1,NA,4,4,1,4,1,2.7142857142857144,2.7142857142857144
11392,1,4,2,4,4,4,0,4,4,4,NA,1,4,4,1,NA,2.875,3
11396,4,1,0,1,1,4,0,1,4,4,4,1,4,1,1,4,1.5,2.875
11398,0,1,4,4,4,NA,1,4,1,NA,1,4,4,0,4,NA,2.5714285714285716,2.3333333333333335
11399,NA,4,1,4,4,1,NA,4,NA,1,1,4,1,1,4,4,3,2.2857142857142856
11400,1,4,4,1,4,2,1,NA,1,1,4,4,4,0,1,0,2.4285714285714284,1.875
11401,4,NA,4,4,NA,4,4,4,NA,NA,NA,4,NA,4,NA,4,4,4
11403,4,1,4,2,1,4,4,1,0,4,4,NA,1,NA,4,4,2.625,2.8333333333333335
11404,1,NA,NA,4,4,4,1,1,4,1,NA,NA,1,0,1,NA,2.5,1.4
11406,4,4,4,NA,1,0,1,NA,4,4,NA,1,4,0,1,1,2.3333333333333335,2.142857142857143
11407,4,0,NA,4,NA,4,1,NA,1,4,4,0,4,4,NA,1,2.6,2.5714285714285716
11409,1,4,2,NA,1,NA,0,4,NA,1,4,NA,4,1,1,4,2,2.5
11410,NA,4,1,1,4,NA,1,4,NA,4,1,NA,4,NA,4,1,2.5,2.8
11411,4,4,4,NA,0,4,4,4,0,4,4,NA,NA,4,4,4,3.4285714285714284,3.3333333333333335
11412,1,4,4,4,4,4,4,NA,4,1,NA,4,NA,1,4,1,3.5714285714285716,2.5
11415,1,1,1,1,4,1,1,4,4,4,1,1,4,4,4,1,1.75,2.875
11418,4,1,4,4,NA,0,4,4,1,NA,4,1,NA,1,4,4,3,2.5
11421,NA,4,4,NA,4,4,1,NA,0,4,NA,2,4,0,1,1,3.4,1.7142857142857142
11423,4,4,4,0,NA,0,1,4,4,1,NA,0,4,4,NA,NA,2.4285714285714284,2.6
11425,1,4,1,4,4,4,4,1,4,4,0,NA,0,1,4,1,2.875,2
11426,4,4,1,4,4,NA,0,1,1,4,4,4,NA,4,4,NA,2.5714285714285716,3.5
11427,1,4,4,1,1,1,NA,4,0,4,NA,4,NA,1,NA,1,2.2857142857142856,2
11429,4,NA,1,4,1,NA,1,4,4,1,1,4,NA,1,NA,4,2.5,2.5
11430,4,4,1,NA,4,1,NA,4,4,1,NA,0,4,1,1,NA,3,1.8333333333333333
11431,NA,4,NA,NA,1,1,NA,1,1,4,4,4,NA,1,NA,NA,1.75,2.8
11432,NA,NA,NA,NA,4,2,4,4,0,1,NA,4,4,NA,4,1,3.5,2.3333333333333335
11435,NA,4,1,1,1,NA,0,4,4,1,4,4,1,4,0,4,1.8333333333333333,2.75
11436,4,NA,4,NA,NA,1,0,1,1,4,4,1,1,1,4,4,2,2.5
11438,NA,4,4,NA,1,0,4,NA,NA,4,4,4,1,4,4,1,2.6,3.142857142857143
11439,4,2,4,NA,4,4,4,4,1,4,4,4,4,4,NA,NA,3.7142857142857144,3.5
11440,1,4,1,4,0,4,1,1,1,4,1,1,1,1,4,4,2,2.125
11441,4,4,4,4,NA,0,4,4,4,1,NA,4,4,NA,1,4,3.4285714285714284,3
11442,NA,NA,1,4,4,1,NA,4,1,4,4,4,NA,4,4,NA,2.8,3.5
11443,4,NA,0,NA,NA,4,0,4,1,1,NA,0,4,1,NA,4,2.4,1.8333333333333333
11445,1,NA,4,0,NA,4,1,4,1,4,4,NA,4,1,NA,4,2.3333333333333335,3
11446,4,NA,1,4,1,1,0,4,4,4,NA,1,1,1,4,4,2.142857142857143,2.7142857142857144
11448,4,1,4,4,4,4,1,4,NA,NA,4,4,4,4,NA,1,3.25,3.4
11449,1,4,4,4,4,NA,1,4,4,NA,1,4,4,4,1,1,3.142857142857143,2.7142857142857144
11450,4,4,4,NA,1,4,4,1,4,1,NA,4,4,NA,NA,4,3.142857142857143,3.4
11452,4,NA,4,1,1,4,4,4,4,1,NA,4,4,1,2,4,3.142857142857143,2.857142857142857
11453,4,NA,1,1,NA,4,NA,4,4,4,4,0,1,1,4,NA,2.8,2.5714285714285716
11454,NA,4,NA,NA,4,4,0,0,4,4,NA,1,4,4,4,NA,2.4,3.5
11456,1,2,NA,4,4,NA,1,1,0,4,NA,4,0,4,1,NA,2.1666666666666665,2.1666666666666665
11457,1,1,0,4,4,4,4,NA,4,4,NA,4,1,1,1,NA,2.5714285714285716,2.5
11459,4,4,NA,1,4,4,2,1,1,1,4,4,0,1,4,4,2.857142857142857,2.375
11460,4,1,4,4,4,NA,1,1,NA,NA,0,1,0,4,0,4,2.7142857142857144,1.5
11462,4,4,4,NA,4,4,NA,0,4,4,1,4,NA,4,NA,NA,3.3333333333333335,3.4
11464,4,NA,0,1,1,0,4,NA,4,1,1,4,4,1,4,NA,1.6666666666666667,2.7142857142857144
11465,4,4,4,1,1,4,4,4,1,4,4,1,1,NA,NA,4,3.25,2.5
11466,0,NA,4,4,1,0,4,1,4,1,NA,4,4,4,1,NA,2,3
11467,4,1,NA,4,4,4,4,4,0,4,4,2,4,1,1,4,3.5714285714285716,2.5
11468,4,4,0,4,1,4,4,4,4,4,4,4,4,4,NA,NA,3.125,4
11470,2,1,1,NA,1,1,4,1,4,NA,4,NA,4,4,4,1,1.5714285714285714,3.5
11471,1,4,4,0,4,0,NA,4,NA,1,4,NA,0,NA,NA,4,2.4285714285714284,2.25
